	sentiment	review
4082	0	It probably goes without saying, but we’ll say it anyway: If you contact us directly, we may receive additional Personal Information about you. For example, when you contact customer support, we receive the contents of messages or attachments that you send to us, and other information you choose to provide.
3192	0	Fleet partners.
2244	0	To provide customer support
3457	0	For personal data transferred outside of countries recognised by the National Data Protection Authority (CNIL) as having a sufficient level of protection, any of the mechanisms offering appropriate guarantees is used, for which provision is made by applicable regulations, and in particular the adoption of template contractual clauses.
3470	0	We may remove parts of data that can identify you and share anonymized data with other parties. We may also combine your information with other information in a way that it is no longer associated with you and share that aggregated information.
4383	0	This Privacy Policy forms part of our Terms of Use, which are available at https://languagedrops.com/privacypolicy.html .
547	0	Information that we automatically collect
4206	1	However, some information may still be stored for a certain time period if information is necessary to comply with legal obligation (taxation, accounting, audit) or in order to maintain safety and data backup settings, prevent fraud or other malicious acts.
2056	0	For the purposes of this Policy, a material change includes but is not limited to:(I) a material change in our mode of service, such as the purpose of processing personal information, the types of personal information processed, how we use personal information, etc.;(II) a material change in our controlling rights and other aspects, such as a change in ownership caused by a merger, acquisition, reorganization, etc.;(III) a change in the main objective of the sharing, transfer or publicly disclosure of personal information;(IV) a material change in your right to participate in the processing of personal information and how it is exercised;(V) an event when our department responsible for handling the security of personal information, the contact details and the complaint channel changes;(VI) an event when the personal information security impact assessment report indicates that there is a high risk.
2604	1	Aeria Canada Studio Inc. will retain your Personal Data only for as long as is necessary for the purposes set out in this Privacy Policy. We will retain and use your Personal Data to the extent necessary to comply with our legal obligations (for example, if we are required to retain your data to comply with applicable laws), resolve disputes, and enforce our legal agreements and policies.
3463	1	7.2. You may request to remove your account and data on our Services by contacting the Service support (see Section 10 for details).
403	1	Following such request, Uber deletes the information that it is not required to retain. In certain circumstances, Uber may be unable to delete your account, such as if there is an outstanding credit on your account or an unresolved claim or dispute. Upon resolution of the issue preventing deletion, Uber will delete your account as described above.
4794	1	Information requested by an investigative agency pursuant to a search and seizure warrant
3709	1	We retain your personal information as long as we have an ongoing legitimate business need to do so for example to provide services or products to you, or as required or permitted by applicable laws, such as tax and accounting laws.
5391	0	You can opt-out from AdColony service by visiting the AdColony Opt-out page: http://www.adcolony.com/privacy-policy/opt-out/
349	1	Unless stated otherwise in this Privacy Policy, the personal data that you provide us will only be stored for as long as it is necessary for us to fulfill our obligations in respect of the provision of the Services.
1317	1	5.3 Unfortunately, the transmission of information via the internet is not completely secure. Although we will do our best to protect your personal information, we cannot guarantee the security of your information transmitted to our Service and any transmission is at your own risk.
724	0	Where required by law, we obtain your consent for the processing of certain Personal Information collected by cookies or similar technologies, or used to send you direct marketing communications, or when we carry out other processing activities for which consent may be required. If we rely on consent for the processing of your Personal Information, you have the right to withdraw it at any time and free of charge. When you do so, this will not affect the lawfulness of the processing before your consent withdrawal.
1151	1	Records relating to advertisement and labelling
4757	0	If you decide that you do not want to receive personalized offers, product recommendations or any advertising information, you can object at any time.
227	1	Finally—and this is important—you should understand that users who see the content you provide can always save it using any number of techniques: screenshots, in-app functionality, or any other image-capture technology. It’s also possible, as with any digital information, that someone might be able to access messages forensically or find them in a device’s temporary storage. If any deletion of user information of our App happens, we cannot promise that deletion will occur within a specific timeframe. And we may also retain certain information in backup for a limited period of time or as required by law.
4096	1	Uber requires user profile information in order to provide its services, and retains such information for as long you maintain your Uber account.
4028	1	Lima Sky retains the data collected pursuant to this Privacy Policy for the period necessary to fulfill the purposes outlined in this Privacy Policy unless a longer retention period is required or permitted by law. Thereafter if the collected data is no longer needed for purposes specified in this Privacy Policy, Lima Sky deletes all aforementioned data in its possession within a reasonable timeframe. 
5244	1	With respect to processing of Personal Data Level Eight is Data Controller. Level Eight shall (i) Not keep the Personal Data for longer than is necessary for the purposes of performing the Agreement unless further storage is required in order to establish, exercise or defend a legal claim or to comply with applicable law, including accounting rules; (ii) Store, process and use the Personal Data for the sole purpose of performing the Agreement; and (iii) Ensure that their employees and employees of their affiliates and subcontractors involved in the performance of the Agreement comply with the provisions of this agreement (iv) Implement all reasonable technical and organizational measures to protect your Personal Data against any accidental or unlawful destruction, accidental loss, unauthorized alteration, communication or access, (v) Where applicable report to you, upon its occurrence, any unauthorized access, disclosure, use, modification or destruction of  your Personal Data, (vi) Refrain from exporting or transferring  your Personal Data to any Third Country, and from collecting, using or Processing Personal Data within any Third Country, unless prior to the transfer we have ensured that an adequate level of protection of the Personal Data has been implemented in accordance with the terms and conditions stated in section 9 of this Agreement (International Data Transfers). Personal Data are deleted or anonymized as soon as it no longer serves one of the above mentioned purposes and in any event no later than three (3) years after your interaction with us has ended.
3042	1	Usually we do not store the technology information we collected, such information will be deleted automatically once you quit from the Software. If we retain the information we collect as described in this Privacy Policy, it is only for as necessary for the provision of the Services, internal analytical purposes, or to comply with its legal obligations, resolve disputes and enforce agreements (e.g. settlement). The criteria used to determine the retention periods include: (i) how long the personal data is needed to provide the Services and operate the business; (ii) the type of personal data collected; and (iii) whether we are subject to a legal, contractual or similar obligation to retain the data (e.g., mandatory data retention laws, government orders to preserve data relevant to an investigation, or data that must be retained for the purposes of litigation or disputes).
424	1	Data retention periods for other Processors are indicated by the links above.
3971	1	Anonymous information about activity on Topface persists longer for statistical data and marketing research, but it does not correlate with you after deleting the profile, that is, becomes anonymous. This is because Topface seeks to develop its services and opportunities for more convenient communication and this period is justified by our legitimate interest.
612	0	protect against harm to the rights, property or safety of Ready Player our users or the public as required or permitted by law.
623	0	As further described in our Cookie Policy, we use cookies and similar technologies (e.g. web beacons, pixel tags, or other device identifiers) to store login information and recognize you and/or your device(s) on, off, and across different Services and devices. We also allow some others to use cookies as described in our Cookie Policy. You can control cookies through your browser settings and other tools.
2415	1	RETENTION PERIOD OF YOUR PERSONAL INFORMATION
1658	0	"Custom Content. We may work with trusted marketing partners to bring you more useful and interesting advertising content on our Services and on third party sites and services.  We may do this by sharing or matching the personal information you have provided us on the Services with the information (which may include personal information) you have provided third parties marketing partners.  If you do not want Ubisoft to match your personal information with trusted partners in order for us to tailor ads or other custom content for you on our Services and third party sites and services, please do not check the box labelled ""Share my information with selected third parties"" at the moment of creation of your Account or within your Account settings at any time.  If you do not check the box related to this Custom Content or otherwise opt-out from this Custom Content by unchecking the box within your Account settings at any time, Ubisoft will no longer share your personal information with partners to tailor ads or other custom content for you following the date of your request.  Please note that opting-out from the Custom Content will not change the behavior of third parties collecting information on the Services. Please see how to opt-out of third party collection in ""Other passively collected information"" Section above. The list of such trusted marketing partners is available at legal.ubi.com/active-sharing/"
4127	0	Attn: Privacy / Legal Department
2972	1	We will only keep your personal information for no longer than three (3) years unless otherwise required by applicable laws or regulations.
4169	0	Access: You can request more information about the Personal Data we hold about you and request a copy of such Personal Data. You can also access certain of your Personal Data by accessing your profile Settings within Amino or by emailing a request to legal@aminoapps.com with the subject, “Personal Data Access,” explaining your request.
1335	1	Uber retains certain information, including transaction, location, device and usage information, for a minimum of 7 years in connection with regulatory, tax, insurance and other requirements in the places in which it operates. Once such information is no longer necessary to provide Uber's services, enable customer support, enhance the user experience or other operational purposes, Uber takes steps to prevent access to or use of such information for any purpose other than compliance with these requirements or for purposes of safety, security and fraud prevention and detection.
1399	1	We will retain your information for as long as your account is active or as needed to provide you services. If you wish to cancel your account or request that we no longer use your information to provide you services, you may delete your account. We may retain and use your information as necessary to comply with our legal obligations, resolve disputes, and enforce our agreements. Consistent with these requirements, we will try to delete your information quickly upon request. Please note, however, that there might be latency in deleting information from our servers and backed-up versions might exist after deletion. In addition, we do not delete from our servers files that you have in common with other users.
1167	1	We generally retain your personal information for as long as is necessary for the performance of the contract between you and us and to comply with our legal obligations. If you no longer want us to use your information that we physically access and store, you can request that we erase your personal information and close your account.
2828	0	You will be liable to us for all orders or transactions placed by use of your user ID and password, even if such use might be wrongful. We will not be liable to you for any loss that you may incur as a result of misuse of your user ID and password, and we accept no liability resulting from its unauthorised use, whether fraudulent or otherwise.
3465	0	In some circumstances Canva may not be able to comply with a request that you make in respect of your personal data. For example, we may not be able to provide a copy of your information where it infringes on the rights of another User. We may also be required to retain certain information that you ask us to delete for various reasons, such as where there is a legal requirement to do so. In some cases, you may have shared your information with third parties, such as by publishing a design on a third partyﾡﾯs website. In that case Canva will not be able to delete the information, and you will need to contact that third party directly.
4721	0	"To the extent this services, makes use of, or contains links to other third-party websites (""Third Party Services""). We are not responsible for the privacy practices or the content of the Third Party Services, Camsurf is not responsible for the Privacy Practices or content of those other websites or Services, and it is your responsibility to review the Privacy Policies at those websites to confirm that you understand and agree with their policies."
4094	1	We retain personal information we collect from you where we have an ongoing legitimate business need to do so (for example, to provide you with a service you have requested or to comply with applicable legal, tax or accounting requirements).
2559	0	If you do not submit personal information when asked by Ubisoft, your refusal may limit our ability to process your online product registration, Account creation, contest registration, purchase via our online store, or request for technical support.
3283	0	Not all personal data processed by Microsoft can be accessed or controlled via the tools above. If you want to access or control personal data processed by Microsoft that is not available via the tools above or directly through the Microsoft products you use, you can always contact Microsoft at the address in the How to contact us section or by using our web form.
3012	0	Contractual Necessity: We process the following categories of Personal Data as a matter of “contractual necessity”, meaning that we need to process the data to perform under our Terms of Service with you, which enables us to provide you with the Services. When we process data due to contractual necessity, failure to provide such Personal Data will result in your inability to use some or all portions of the Services that require such data.
5425	0	Right to restrict processing: You may ask us to restrict or ‘block’ the processing of your Personal Data in certain circumstances, such as where you contest the accuracy of the data or object to us processing it (please read below for information on your right to object). We will tell you before we lift any restriction on processing. If we shared your Personal Data with others, we will tell them about the restriction where possible. If you ask us, and where possible and lawful to do so, we will also tell you with whom we shared your Personal Data so you can contact them directly.
504	1	Imo retains the personal information we receive as described in this Privacy Policy for as long as you use our Services or as necessary to fulfill the purpose(s) for which it was collected, provide our Services, resolve disputes, establish legal defenses, conduct audits, pursue legitimate business purposes, enforce our agreements, and comply with applicable laws.
2786	1	In principle, if the Company collects a Member’s personal data, the personal data is retained from the time of sign up until the cancellation of the Member’s account (including cancellation requested by the Member and cancellation by the Company itself based on its direct authority). When a member terminates his/her account, the Company shall destroy the Member’s personal data so it cannot be viewed or used; provided, however, in circumstances where the personal data is required to achieve the Company’s purposes of collection/use and/or where retaining the personal data is required or permitted by law, the Company may retain the Member’s personal data even after his/her account is terminated. For example, under the relevant Korean laws such as the Commercial Act, Act on Consumer Protection in Electronic Commerce (“E-Commerce Act”), Electronic Financial Transactions Act, Specialized Credit Finance Business Act, Framework Act on National Taxes, Corporate Tax Act, and the Value-Added Tax Act, and the Service’s internal regulations, information that can be used to identify a transacting party (e.g., name, address) and information that can be used to verify the rights and obligations of the transacting party with respect to the transaction may be retained by the Company even if the Member withdraws his/her consent to the use of the Service. Transaction records shall be retained as follows.
212	0	We and third-party organizations that provide automatic data processing technologies for the App or our third-party advertising partners may transfer the automatically processed information across borders and from your country or jurisdiction to other countries or jurisdictions around the world.
961	1	As stated above, we do not retain your IP address beyond your VPN session and do not log your online activities.
1592	0	We will occasionally update this Privacy Policy as necessary to protect our users, furnish current information, and respond to legal and technical changes. The most current version of the Privacy Policy will govern our use of your information and will be available at http://outfit7.com/privacy/.
1929	0	6.1. We may  transfer and maintain on our servers or databases some of your personal information outside the European Economic Area (EEA) including in Russia. 
406	0	If you use a profile associated with another party we may share your trip information with the owner of that profile. This occurs, for example, if you are:A rider using your employer’s Uber for Business profile, or taking trips arranged through Uber Central.
1879	1	We will retain User Provided data for as long as you use the Application and for a reasonable time thereafter. We will retain Automatically Collected information for up to 24 months and thereafter may store it in aggregate. If you’d like us to delete User Provided Data that you have provided via the Application, please contact us at support@gamebeartech.comand we will respond in a reasonable time. Please note that some or all of the User Provided Data may be required in order for the Application to function properly.
740	1	Grounds for retention: E-Commerce Act
3014	0	This is a service that allows us to track you as a certain user, provide you authentication or debugging functionality. This service identifies user by unique ID (assigned to the device). It stores and processes data about users behaviour in game. It also stores and processes user’s IP to establish user’s country of origin, gender and age.
687	1	When you register for an Adobe ID account, we process and keep most personal information we have about you for as long as you are an active user of our products, services or apps. When you close your account, we begin deleting certain personal information that we no longer have a business reason to retain, such as your hashed password and your payment account data. However, we typically retain personal information related to our contract and business transactions with you for seven years after your last interaction with us.
2091	1	Alexadra Games will store your personal data for as long as necessary in order to provide you with the App or otherwise fulfil the purposes as described above, unless further storage is required in order to establish, exercise or defend a legal claim or to comply with applicable law, including accounting rules.
1225	0	Personal Information. In the course of using the Service, we may collect personal information that can be used to contact or identify you (“Personal Information”). Personal Information is or may be used: (i) to provide and improve our Service, (ii) to administer your use of the Service, (iii) to better understand your needs and interests, (iv) to personalize and improve your experience, and (v) to provide or offer software updates and product announcements. If you no longer wish to receive communications from us, please follow the “unsubscribe” instructions provided in any of those communications, or update your account settings information.
5305	1	We retain your Personal Data as long as needed to provide services or products to you, or as required or permitted by applicable laws, such as tax and accounting laws.
5031	1	Where we process personal information for marketing purposes or with your consent, we process the information until you ask us to stop and for a short period after this (to allow us to implement your requests). We also keep a permanent record of the fact that you have asked us not to send you direct marketing or to process your information so that we can respect your request in future.
94	0	What about other tracking technologies, like web beacons?
944	1	We will retain your information for as long as your account is active or as needed to provide you services. If you wish to cancel your account or request that we no longer use your information to provide you services, contact us at support@crazymaplestudio.com. We will retain and use your information as necessary to comply with our legal obligations, resolved disputes, and enforce our agreements.
5048	1	4. Data Retention
2152	0	You can be a subject to a decision based solely on automated processing, including profiling. It means that you can receive some information or offers which are based only on automated processing of your personal information (for example, personalized advertisements). You have the right to refuse to be a subject to a decision based solely on automated processing, including profiling. In this regard, please, contact Us via e-mail, specified in this Privacy Policy.
3527	1	We store your information for as long as needed to provide you with our services. We may store information longer, but only in a way that it cannot be tracked back to you. We delete the information as soon as we do not need them for providing our services, unless a longer retention period is required or permitted by applicable legislation.
3326	1	We will store your personal data for as long as it is reasonably necessary for achieving the purposes set forth in this Privacy Policy (including providing the Service to you), which includes (but is not limited to) the period during which you have an account with the App. We will also retain and use your personal data as necessary to comply with our legal obligations, resolve disputes, and enforce our agreements.
774	1	NOVA GEIMS, OOO retains, uses and stores your information as long as you are playing our games or using our Services, and also for the period necessary to fulfil all the purposes described in this Privacy Policy, in compliance with the applicable laws of your country of residence. We want to inform you that a longer retention period could be required to resolve disputes, or answer regulatory or police requests. In such cases, the collected information will be used and stored until the request is closed.
5096	0	The changes we make will be legally binding after 30 days of publication on the Internet. If you have any questions, please contact us.
2790	0	The following is a summary of more specific ways we may use your personal information:To provide payment processing and account management, operate, measure and improve our Services, keep our Services safe, secure and operational, and customize Website content
5304	0	The Services may include links from or to websites or services of third parties. Familiarize yourself with the privacy policies of the above-mentioned third parties.
1930	0	4. Right to erasure: you have the right to have your data deleted in certain circumstances.
1463	0	Use of your information
4431	1	We generally retain your Information as long as reasonably necessary to provide you the Services or to comply with applicable law. However, even after you deactivate your account, we can retain copies of Information about you and any transactions or Services in which you may have participated for a period of time that is consistent with applicable law, applicable statute of limitations or as we believe is reasonably necessary to comply with applicable law, regulation, legal process, or governmental request, to detect or prevent fraud, to collect fees owed, to resolve disputes, to address problems with our Services, to assist with investigations, to enforce our Terms of Use or other applicable agreements or policies, or to take any other actions consistent with applicable law.
1892	1	7.1. We will retain your personal information for as long as required to perform the purposes for which the data was collected depending on the legal basis for which that data was obtained and/or whether additional legal/regulatory obligations mandate that we retain your personal information during the term that is required and/or permissible under applicable/relevant law.
4841	0	3(C) Third-Party Marketing Partners and Social Media Platforms Processing is based on our legitimate interest to better understand you, to maintain and improve the accuracy of the information we store about you, and to better promote or optimize our Services.
1574	0	When you use the Application Overmobile automatically collects the following data (tracking data):IP address;
3721	1	Duration of retention: six months
5438	0	Please note that our services requires access to your device’s storage application in order to store the completed videos, but we do not take any information, videos, photos or other content from your device’s video storage application. To fully experience our services, please also note that you should enable us to access to permissions in your phone such as record, camera, microphone, location and etc. You can also disable such access permission in settings of your phone if you do not think it’s necessary.
858	0	If you have questions about this policy, here’s how you can reach us:support@belkatechnologies.com
3130	1	● Marketing. We store information used for marketing purposes indefinitely until you unsubscribe. Once you unsubscribe from marketing communications, we add your contact information to our suppression list to ensure we respect your unsubscribe request.
3539	1	When you delete data, we follow an internal deletion policy to make sure that your data is safely and completely removed from our servers or retained only in anonymized form.
1332	0	If you sign up for a Medium account, you may at any time request an export of your personal information from the Settings page.
1626	1	You may request deletion of your account at any time through the Privacy Settings in the Uber app, or via Uber's website (riders and delivery recipients here; drivers and delivery partners here).
2756	1	The Data is kept for the time necessary to provide the service requested by the User, or stated by the purposes outlined in this document, and the User can always request that the Data Controller suspend or remove the data.
3307	0	AVCR Bilgi Teknolojileri A.S acts as data controller for the collection and processing of your personal data. In case of in app purchases AVCR acts together with the payment service provider, each for its own responsibilities. For example: the payment service provider, and not AVCR, is responsible for the processing of your data for the financial transaction and for invoicing your in-app purchases to you.
415	1	At the time when we no longer need your personal data to provide you with the Services, we will remove them or they will be made anonymous.
5076	0	Web beacons. The Game may use a variety of technical methods for tracking purposes, including “Web beacons” etc. Web beacons are small pieces of data that are embedded in images on the pages of the Game. We may also use these technical methods to analyze the traffic patterns in the Game such as the frequency with which End Users accesses various parts of the Game etc. These technical methods may involve the transmission of information either directly to us or to another party authorized by us to collect information on our behalf. The information from use of these technical methods may be collected in a form that is personally identifiable.
3036	1	Duration of retention: five years
1989	1	Your personal data are processed for as long as necessary for the processing purposes mentioned above. AVCR will de-identify your personal data when these are no longer necessary for the said purposes, unless:a legitimate intrest of AVCR or a third party to archive your personal data in an identifiable form prevails over your intrest to de-identify;a legal measure, mandatory public authority measure or court order prevents such de-identification.
2816	1	Data Retention
5302	0	Please note that game functionality, Services and features can be affected by your actions. Some of your information and its processing is mandatory for NOVA GEIMS, OOO to provide the Services.
5349	0	iOS: On your iPhone or iPad, go to “Settings,” then “Privacy” and tap “Advertising” to select “Limit Ad Track”. In addition, you can reset your advertising identifier (this also may help you to see less of personalized ads) in the same section.
2872	0	Tantan Cultural Development Beijing Limited and its affiliates (hereinafter referred to as 'we', 'us' or 'our') are well aware of the importance of your personal information to you and will exercise our best efforts to protect the security and reliability of your personal information. We are committed to maintaining your trust in us and abiding by the following principles to protect your personal information: accountability, purpose limitation, opt-in, data minimization, security, subject participation, openness and transparency, etc. At the same time, we promise that we will use well-developed security solutions in the industry and take the corresponding security protection measures to protect your personal information. NOW, THEREFORE, we have drafted this Tantan Privacy Policy (hereinafter referred to as the 'Policy / Privacy Policy') and remind you of the following:This Policy applies to the products and services of Tantan, and prior to using the products and services of Tantan, you must read this Policy carefully and thoroughly understand this Policy, and use the relevant products or services upon confirming that you fully understand and agree to this Policy. By starting to use the various products or services of Tantan, you have fully understood and agreed to this Policy. If you have any questions, opinions or suggestions concerning the content of this Policy, please use the various contact details provided by Tantan to contact us.
2797	1	We will keep your information for as long as you are a player or customer of DoubleUGames. We may keep your information for longer for research or statistical purposes. If we do, we will make sure your information is anonymized and non-traceable to you as a person. We will also keep it for longer if we cannot delete it for legal or regulatory reasons.
3904	0	If you are unable to access such personal information through the above-mentioned path, you can contact us via[Settings-Feedback and Suggestions].
3124	1	LLC “WebmartGroup” stores the personal data relating to the User for 1 (one) year after closing, termination of the Personal account or uninstalling the application. Upon termination of the mentioned term personal data relating to the User are subject to destruction or depersonalization to ensure anonymity of such information via deletion of the personal identifying information.
1224	1	Aeria Canada Studio Inc. will also retain Usage Data for internal analysis purposes. Usage Data is generally retained for a shorter period of time, except when this data is used to strengthen the security or to improve the functionality of our Service, or we are legally obligated to retain this data for longer time periods.
4019	0	4.6. Our selected third party partners with our permission, using their own ad servers, can show advertisements to you.
170	1	We will retain your information for as long as your account is active or as needed to provide you services. We will retain and use your information as necessary to comply with our legal obligations, resolve disputes, and enforce our agreements.
1008	0	The processing is necessary to fulfill Uber's legal obligations
2589	0	In case of your personal data breach, please, immediately contact the YUMOBI TEKHNOLODZHI, OOO Support service via the e-mail: support@umobiapps.com(mentioning topic “Personal data breach” in your notice with description of the accident occurred). 
3428	0	2.1 Providing, developing or personalizing our services
4404	1	Records relating to contracts, cancellation of service, etc.
1344	1	Your Personal Data collected through our Get in Touch forms will be deleted after 2 years from the date of receipt. Once we have deleted your Personal Data, you will not be able to exercise the right to access, the right to erasure, the right to rectification or the right to data portability.
3551	1	We will keep your Personal Data for as long as reasonably necessary for the purposes described in this Privacy Policy, while we have a legitimate business need to do so, or as required by law (e.g. for tax, legal, accounting or other purposes), whichever is the longer.
3142	0	Medium uses third-party vendors and hosting partners, such as Amazon, for hardware, software, networking, storage, and related technology we need to run Medium. We maintain two types of logs: server logs and event logs. By using the Services, you authorize Medium to transfer, store, and use your information in the United States and any other country where we operate.
976	1	When information is no longer needed, we shall delete it using reasonable measures to protect the information from unauthorized access or use.
2035	0	We may use some aggregated data about how you use Telegram to build useful features. For example, when you open the Search menu, Telegram displays the people you are more likely to message in a box at the top of the screen. To do this, we calculate a rating that shows which people you message frequently. A similar rating is calculated for inline bots so that the app can suggest the bots you are most likely to use in the attachment menu (or when you start a new message with “@”). To turn this feature off and delete the relevant data, go to Settings > Privacy & Security > Data Settings and disable “Suggest Frequent Contacts”.
3414	1	In exceptional cases, longer storage periods may result from applicable law, e.g. tax regulations or other legal requirements imposed on us, and obligations.
3111	0	"Use of other technology to collect information:When you access the Funimate App by or through a mobile device, we may receive or collect and store a unique identification numbers associated with your device (""Device ID”), mobile carrier, device type and manufacturer, phone number, and, depending on your mobile device settings, your geographical location data, including GPS coordinates (e.g. latitude and/or longitude) or similar information regarding the location of your mobile device."
5320	0	Google uses the data on behalf of the website operator to evaluate your use of the website, to compile reports on website activity for the website operators and for other website activity and internet usage services. Google may disclose this information to third parties under the terms of the law or for further processing by third parties on behalf of Google
3690	1	● Web Behavior Data. We retain any information collected via cookies, clear gifts, flash cookies, web page counters and other technical or analytic tools in our system for a certain date and time from expiry of the cookie or the date of collection.
1438	1	We take measures to delete your Personal Information or keep it in a form that does not allow you to be identified when this information is no longer necessary for the purposes for which we process it, unless we are required by law to keep this information for a longer period. When determining the retention period, we take into account various criteria, such as the type of products and services requested by or provided to you, the nature and length of our relationship with you, possible re-enrollment with our products or services, the impact on the services we provide to you if we delete some information from or about you, mandatory retention periods provided by law and the statute of limitations.
617	1	Data Retention Policy, Managing Your Information
1034	0	The data controller is Easybrain Ltd, with a registered address at 3 Krinou Street, 6th floor, The Oval, 4103 Limassol, Cyprus.
4263	1	Records relating to processing of consumer complaints and dispute resolution
4353	0	Restriction of Processing: You can ask us to restrict further processing of your Personal Data.
312	0	Lima Sky does not knowingly collect Personal Information from persons under the age of 13 without parental consent. Lima Sky requires device owners to specify their age before any Personal Information is collected. If it comes to Lima Sky’s attention that Personal Information has been collected from a person under the age of 13, Lima Sky will delete this information as quickly as possible. If you believe that Lima Sky may have Personal Information from or about a child under the age of 13, please contact Lima Sky at info@limasky.com.
3905	1	In some cases, rather than provide a way to delete data, we store it for a predetermined period of time. For each type of data, we set retention time frames based on the reason for its collection. For example, to ensure that our services display properly on many different types of devices, we may retain browser width and height for up to 12 months.
1785	0	You have the right to object, on grounds relating to your particular situation, at any time to processing of Personal data concerning you. We will no longer process the Personal data unless we demonstrate compelling legitimate grounds for the processing which override your interests, rights and freedoms or for the establishment, exercise or defence of legal claims.
930	1	Irrespective of the above, Lima Sky may still retain some of the data to the extent such retention is necessary to resolve disputes, enforce Lima Sky user agreements, and comply with technical and legal requirements and constraints related to the security, integrity, and operation of Services.
5300	1	Data Retention: We will retain yours or your child’s information (including geo-location data) for as long as your account is active or as needed to provide services. If you wish to cancel your account or request that we no longer use your information to provide you services contact us at cs.cxzh.ltd@gmail.com. We will retain and use your information as necessary to comply with our legal obligations, resolve disputes, and enforce our agreements.
5420	1	Duration of retention: three years
4160	0	We, or our service providers, primarily use the information we collect and store to improve the experience of our users, but we will also use that information for other purposes, including:● Operate and improve our Services;● Understand you and your preferences to enhance your experience and enjoyment using our Services;● Respond to your comments and questions and provide customer service;● Provide and deliver products and services you request;● Deliver advertising and marketing and promotional information to you;● Send you related information, including confirmations, invoices, technical notices, updates, security alerts, and support and administrative messages;● Communicate with you about promotions, rewards, upcoming events, and other news about products and services offered by Green Panda Games and our selected partners;● Enable you to communicate with other users;● Link or combine it with other information we get from third parties, to help understand your preferences and provide you with better services.
3629	0	2. Push Notifications
2347	1	Grounds for retention: Protection of Communication Secrets Act
1736	1	Grounds for preservation: E-Commerce Act
2211	1	We will however delete all Personal Information that is no longer necessary after a reasonable period.We will also delete Personal Information upon request.
466	0	We provide personal information to our affiliates or other trusted businesses or persons to process it for us, based on our instructions and in compliance with our Privacy Policy and any other appropriate confidentiality and security measures.
115	0	For more information on how to protect children online, please visit this link.
1569	0	Please see the 'Information Retention & Deletion' section above for more information regarding Uber's retention and deletion practices.
1304	0	DianDian will share your personal information with third parties only in the ways that are described in this Privacy Policy. We do not sell your personal information to third parties. We may, however, share non-personally identifiable, aggregated, and/or public information with third parties. Additionally, we may share your game play data, customer service and/or unique identifiers specific to your device with third parties for the purpose of personalizing, adjusting and improving our services. We direct all such third party service providers to maintain the confidentiality of the information disclosed to them and not to use your information for any purpose other than to provide services on DianDian’ behalf.
2119	1	Grounds for retention: E-Commerce Act
1878	1	What about the storage of payment details? The processing and storage of payment details is a matter for the relevant platform and the applicable payment method/processor. Nordeus will not receive, process or store any of your payment details. This is because the payment transactions themselves are completed through the relevant platforms (e.g. Apple’s App Store or Google Play) via the user account you have associated with that platform account. If you make in-game purchases within the Nordeus Services, we are notified by the payment processor once a transaction takes place, but we will not receive any of your actual payment details.
98	0	Filmigo cares about the integrity and security of your personal information. However, we cannot guarantee that unauthorized third parties will never be able to defeat our security measures or use your personal information for improper purposes. You acknowledge that you provide your personal information at your own risk.
3287	1	If you do not use your account for 24 months, your profile and any data will be deleted. When you request the removal of your profile via an application or website, it immediately becomes unavailable and completely deleted within 30 days.
2376	1	Information we collect may be stored or processed on computers located in any country where we do business.
5266	0	This section summarizes Uber’s grounds for processing personal information under the GDPR, and the rights of EU users as relates to Uber’s handling of personal information.
