	sentiment	review
3880	1	Crazy Maple Studio and its affiliates (“Crazy Maple Studio”, “us”, “our” or “we”) are dedicated to protecting the privacy rights of our users (“users” or “you”). This Privacy Policy (the “Policy”) describes the ways we collect, store, use, and manage the information, including personal information, that you provide or we collect in connection with our websites or any Crazy Maple Studio’ game provided on a mobile platform (for example, iOS and Android)(collectively, the “Service”). Please note that the scope of this Policy is limited to information collected or received by Crazy Maple Studio through your use of the Service. Crazy Maple Studio is not responsible for the actions of third party people or companies, the content of their sites, the use of information you provide to the, or any products or services they may offer. Any link to those sites does not constitute our sponsorship of, or affiliation with, those people or companies.
1844	0	For external processing
19	0	BY USING THE SERVICE, YOU PROMISE US THAT (I) YOU HAVE READ, UNDERSTAND AND AGREE TO THIS PRIVACY POLICY, AND (II) YOU ARE OVER 16 YEARS OF AGE (OR HAVE HAD YOUR PARENT OR GUARDIAN READ AND AGREE TO THIS PRIVACY POLICY FOR YOU). If you do not agree, or are unable to make this promise, you must not use the Service. In such case, you must (a) delete your account using the functionality found in “Settings” in the App, or contact us and request deletion of your data; (b) cancel any subscriptions using the functionality provided by Apple (if you are using iOS) or Google (if you are using Android); and (c) delete the App from your devices.
2774	0	If you have any questions, comments or suggestions about this User Information Policy or your user information, please use the “Contact Us” function of the client to understand the customer service channels of the Bank, and contact us by calling the customer service of ICBC's overseas institutions or other means.
3800	1	Digital Advertising Alliance – http://optout.aboutads.info/
911	0	b – Information we collect automatically directly from you when you use our Services
4115	1	We are also linked to joint websites that are maintained by CXZH.LTD in coordination with one or more of our commercial copartners. When you are submitting information to one of our joint websites, it is possible that you are submitting such information to both CXZH.LTD and our commercial copartners, but the privacy policy adopted by the joint websites may be different from this privacy policy of CXZH.LTD. Therefore, we recommend that you read the privacy policy on any linked joint websites, so as to obtain the most complete information regarding the privacy criteria of such websites.
1600	1	This Service may contain links to other sites. If you click on a third-party link, you will be directed to that site. Note that these external sites are not operated by me. Therefore, I strongly advise you to review the Privacy Policy of these websites. I have no control over and assume no responsibility for the content, privacy policies, or practices of any third-party sites or services.
74	1	In addition, you may see our games advertised in other services. After clicking on one of these advertisements and installing our game, you will become a user of our Service. In order to verify the installs, a device identifier may be shared with the advertiser.
667	0	"You can log in to our site using sign-in services (""SN Service"")such as Facebook Connect, Apple’s Game Center, or an Open ID provider. These services will authenticate your identity and provide you the option to share certain personal information with us such as your name, email address, and resume to pre-populate our sign up form. Services like Facebook Connect give you the option to post information about your activities on this Web site to your profile page to share with others within your network."
2071	1	You should read third party services’ Terms of Use and Privacy Policies to understand how they treat your information.
5009	1	Facebook Ireland Ltd. https://www.facebook.com/policy.php
4446	0	While using our Service, We will automatically collect certain personally identifiable information, including but not limited to device id, written in-game chat messages, session data, device data, in-game choices (enemies defeated, items purchased etc), character data (level, equipment, skills etc). The information that we request is collected and sent to our third-party servers at GameSparks, GameAnalytics, Slack, Unity3D, Firebase, Kochava, Facebook and Discord. This is done to enable multiplayer functionality, to administrate the chat, better understand our users through analytics, and for marketing purposes.
1273	1	Our Service may contain links to other sites that are not operated by us. If you click on a third party link, you will be directed to that third party’s site. We strongly advise you to review the Privacy Policy of every site you visit.
3933	0	The Games may contain links to websites and microsites that are operated by third parties. If you click such links, you can be transferred to the websites and microsites of third parties. We do not control those websites and microsites and as such this Privacy Policy does not apply to those websites and microsites. Please consult the terms and conditions and privacy policies of those third party websites and microsites to find out how they collect and use Your personal data and to establish whether and for what purpose they use cookies
491	0	Usage Data
2323	1	In addition, you may get useful information and opt out of some interest-based advertising, by visiting the following links:• Network Advertising Initiative – http://optout.networkadvertising.org/• Digital Advertising Alliance – http://optout.aboutads.info/• Digital Advertising Alliance (Canada) – http://youradchoices.ca/choices• Digital Advertising Alliance (EU) – http://www.youronlinechoices.com/• DAA AppChoices page – http://www.aboutads.info/appchoices
5072	1	We want to make sure that our advertising and marketing is relevant and interesting to you and our other customers.
2145	1	Amendments to the Privacy Policy
200	1	The Apps may contain links to and from third party Apps of our business partners, advertisers, and social media sites. If you follow a link to any of these apps or websites, please note that these apps or websites have their own privacy policies and that we do not accept any responsibility or liability for their policies. Please check the individual policies before you submit any information to those apps or websites.
1251	1	We show third party advertisements (Unity Ads, AppLovin and Chartboost) within our apps. These ads and services are not under the control of Ferro Entertainment who is therefore not responsible for the availability or content of such external sites or services.
473	0	If you have questions about this Privacy Policy, please e-mail us at Privacy@Camsurf.com. with “Privacy Policy” in the subject line. For all other questions, please use the information provided in the Terms of Use to contact us.
3753	1	Please be sure to read the privacy policies of those websites when exiting the Service. 
898	1	Note that HOMER Learning’s Services may contain links to third-party websites, products and services and Third Party Content (as defined in the Terms of Use). This Privacy Policy only applies to HOMER Learning’s Services and our collection and use of your information. The linked websites, products and services of third parties, and their collection and use of your information, are governed by the privacy policies of such third parties. We encourage you to learn about the privacy practices of those third parties. By signing up, accessing or using the HOMER Learning Services, you consent on behalf of yourself and your child to our information practices.
5392	0	User Collected Information
716	0	"When you install any of the ""Mobirix"" games or applications, we may collect and record the information you provide us voluntarily through the social networking website you use to access the Service (""SN Website"") in accordance with the policies and terms of the SN Website."
3641	0	We will record your installed app information, only for handling DMCA complaints. If we receive a DCMA complaint, we will analyze installed app information of the abuser so that we can block all applications that may cause DMCA complaints.
4532	1	This Site may include hyperlinks to websites operated by third parties, including advertisers, sponsors, and other content providers that require registration. Any website links are provided to you as a convenience only. These websites may collect data or solicit personal information from children under the age of 13 to register for features in accordance with their own privacy policies. We do not control these websites and we are not responsible for their privacy policies, or for the collection, use or disclosure of any information those sites may collect. For more information, please review the privacy policies of each respective third party website.
808	0	With your consent
2313	0	If you have questions about this Policy, please contact us at support@enjoy-global.com.
2980	0	Google Play Services
2019	1	Funimate App may contain links to and from third party websites of our business partners, advertisers, and social media sites. If you follow a link to any of these websites, please note that these websites have their own privacy policies and that we do not accept any responsibility or liability for their policies. Please check the individual policies before you submit any information to those websites.
1457	0	3. Security of Your Information
1187	1	"The following companies are the Processors of the personal data of the applications of ""WebmartGroup"" LLC:AppsFlyer Ltd. https://www.appsflyer.com/ru/privacy-policy/"
4966	0	We process your personal data, such as reading preferences, to adjust the content of the Service and make offers tailored to your personal preferences. As a result of such processing, we will show on the home screen of the App more books from, for example, “Motivation & Inspiration” category.
1081	1	"The fact that the Service links to a website or presents a banner ad or other type of advertisement does not mean that ""Mobirix"" endorses or authorizes that third party, nor is it a representation of our affiliation with that third party."
920	0	You can opt-out from InMobi service by following the instructions as described on the InMobi Opt-out page: http://www.inmobi.com/page/opt-out/
2750	0	You can request deletion of your account information by dissociating or removing our application from your social network or third party service account in accordance with the instructions provided by the social network or third party service.
2489	0	"Alibaba.com (the ""Platform"") is a B2B platform which connects and facilitates sales and purchases of products and/or services between suppliers (or ""Sellers"") and buyers (or ""Buyers""). The Platform is for business to business transactions and therefore is only made available for use by businesses and not for individual or personal use.  "
3447	1	Some of the Services may be characterized by interaction with our Trusted Partners. Therefore, we may share some of your personal information with our Trusted Partner, which will be protected based on their privacy policies. Due to the optionality of such access, it will be preceded by your explicit consent, which you can always withdraw.
2088	1	This Service may contain links to other sites. If you click on a third-party link, you will be directed to that site. Note that these external sites are not operated by me. Therefore, I strongly advise you to review the Privacy Policy of these websites. I have no control over and assume no responsibility for the content, privacy policies, or practices of any third-party sites or services.
2328	1	Our Web site includes Social Media Features, such as the Facebook Like button and Widgets, such as the Share this button or interactive mini-programs that run on our site. These Features may collect your IP address, which page you are visiting on our site, and may set a cookie to enable the Feature to function properly. Social Media Features and Widgets are either hosted by a third party or hosted directly on our Site. Your interactions with these Features are governed by the privacy policy of the company providing it.
4659	0	Some users may choose to connect to our Websites or Services using third-party account credentials (for example, your Facebook login or YouTube account). If you choose to connect your account using a third-party account, you understand some of your Information may be shared with us or the respective third-party platform. Your information may also be subject to separate policies of such third-party platform. You should review those policies before providing consent. Connecting your account to third-party applications or services is optional. You can revoke this permission anytime in your account settings.
2884	1	Our third party partners, and their privacy policies are as follows:AdColony: http://www.adcolony.com/privacy-policy/AdMob: https://www.google.com/intl/en/policies/privacy/Amplitude: https://www.amplitude.com/privacyAppLovin: https://www.applovin.com/privacyFacebook: https://www.facebook.com/policy.phpGameAnalytics: https://gameanalytics.com/privacyHeyzap: https://www.heyzap.com/legal/privacyHyprMX: https://hyprmx.com/pp.htmlironSource: https://www.ironsrc.com/privacy-policy/inMobi: https://www.inmobi.com/privacy-policy/Unity Ads: http://unity3d.com/legal/privacy-policyVungle: http://vungle.com/privacy/
837	1	"Certain Services may contain contents linking to advertisements, websites, products and other services provided by third parties in our Software (collectively, ""Third Party Services""). The use of such Third Party Services is subject to their privacy policies. You shall be aware that the use of the Third Party Services may give these third parties the ability to access, collect, store, and/or share your information, both your personal information and non-personally identifiable information. In order to clarify, we do not review, approve, monitor, endorse, warrant, or make any representations with respect to such Third Party Services and your access to any Third Party Services is at your own risk. We are not responsible for the information contained and/or made available through, the practices of, or your use or inability to use such Third Party Services. You expressly relieve us from any and all liability arising from your use of such Third Party and Services. We recommended that you read the terms, conditions and privacy policies of such third party before using or accessing any of them."
1062	0	3. Classical Personal Information
2749	1	Wherever your personal information is transferred, stored or processed by us, we will take reasonable steps to safeguard the privacy of your personal information.
2552	1	Via third party IBA provider:MoPub http://www.mopub.com/optout/;Facebook Audience Network https://www.facebook.com/about/privacy/update?ref=old_policy;Facebook Ad Campaigns https://www.facebook.com/about/privacy/update?ref=old_policyInMobi http://www.inmobi.com/page/opt-out/;AppLovin https://www.applovin.com/optout;Google (Adx) https://www.google.com/ads/preferences/html/mobile-about.html;Google (AdMob) https://www.google.com/ads/preferences/html/mobile-about.html;My.Com https://target.my.com/privacy/;OpenX http://openx.com/legal/privacypolicy/interestbasedadvertising/;Inneractive - Please see Section MANAGE YOUR PRIVACY of Inneractive's privacy policy available at http://inner-active.com/privacy-policy/;Machine Zone http://www.networkadvertising.org/mobile-choices;Madgic http://www.madgic.com/opt-out-and-identifier-reset/;AerServ https://www.aerserv.com/third-party-opt-out/;Triapodi Ltd., dba Appreciate http://appreciate.mobi/page.html#/appoffers-opt-out;Smaato https://www.smaato.com/privacy/#section4;SMARTSTREAM.TV http://www.smartstream.tv/optout/cookieOptOut.php;Maiden Marketing PTE Ltd, dba Pokkt - Please see Section “10. Your choices and opting-out” of Maiden Marketing PTE’s privacy policy available at https://www.pokkt.com/privacy;Vungle https://vungle.com/opt-out/;PubMatic https://pubmatic.com/legal/opt-out/#IBA;AdAction https://www.networkadvertising.org/mobile-choices;AdColony https://www.adcolony.com/privacy-policy/#targetingchoices;Apple (Search Ads) https://support.apple.com/en-us/HT202074;Google (Ad Words) https://support.google.com/ads/answer/2662922?hl=en;Chartboost www.chartboost.com/useroptout;Motive Interactive http://motiveinteractive.com/privacy#opt-out;Max Advertising Systems, Inc., dba MAX http://maxads.io/optout.html;  Matomy Media Group Ltd., dba Mobfox https://www.mobfox.com/privacy-policy/#opt-out;Click Tech Limited (dba Yeahmobi) https://en.yeahmobi.com/can-users-opt-out-of-devices/;Snapchat https://support.snapchat.com/en-US/a/advertising-preferences;Gameloft S.E. – Please see Section “Limit Ad Tracking / Do Not Track of Gameloft Cookie Policy available at http://www.gameloft.com/en-gb/legal/showcase-cookie-policy;IQzone Inc. https://iqzone.com/about/privacy/#optout;Twitter https://help.twitter.com/en/safety-and-security/privacy-controls-for-tailored-ads;Etermax S.A. http://www.etermax.com/en/privacy/#publicity-analytics.
4403	1	For more information on AOL (OATH) Vendors, please visit: https://advertising.aol.com/specs/vendors
5348	0	This Privacy Policy may be updated from time to time for any reason. We will notify you of any changes to our Privacy Policy by posting the new Privacy Policy here and informing you via email or text message. You are advised to consult this Privacy Policy regularly for any changes, as continued use is deemed approval of all changes. You can check the history of this policy by clicking here.
5463	0	access the chat, leaderboard, forums, SNS (Facebook, Game Center, etc)
3754	0	Any changes to this Privacy Policy will be communicated by us posting an amended Privacy Policy on the Platform. Once posted on the Platform, the new Privacy Policy will be effective immediately. You can see when this Privacy Notice was last updated by checking the “last updated” date displayed at the top of this Privacy Notice. 
5015	0	To help us customize the content and advertisements provided to you on this website and on other sites across the Internet. For example, when you access a page on our website, a cookie is automatically set by us, our service providers, or our partners to recognize your browser as you navigate on the Internet and to present you with information and advertising based on your apparent interests.
3460	1	MoPub (Twitter inc.) https://www.mopub.com/legal/privacy/
2833	1	Our websites and games may contain advertisements from companies other than DianDian that may link to their own websites. We are not responsible for the privacy practices or the content of such websites. If you have any questions about how these other websites use your information, you should review their policies and contact them directly.
1635	0	While using our Service, We may ask you to provide us with certain personally identifiable information, including but not limited to, username and password. The information that we request is collected and sent to our third-party servers at GameSparks. This is done to enable multiplayer functionality, better understand our users through analytics, and for marketing purposes.
2472	0	To manage your account you set up with us.
254	0	We may have acces the following types of information: Information you provide – When you use our products, you may use integrated sevices such as google play service. please, note that by using thoses services you might exposed yourself to other users. Those service integrated to our games may ask you.personal information, such as your nickname, name or email. Please consider that the information we have acces to help us build a better gaming experience and improve the quality of our products.
